tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen,group
2696336,1,-202731643,Sphaerotilus phage vB_SnaP-R1,,viruses,True,,,,,,,,,,,,,,,,20.93323558392417,66.0,3.0,42.0,50.8114,130.409,10^-34.1937,,,,,,0,virus-phage
2591047,1,-202731643,Achromobacter phage vB_AxyP_19-32_Axy23,,viruses,True,,,,,,,,,,,,,,,,1.5858511806003155,5.0,,,60.002,71.0,10^-20.5298,,,,,,0,virus-phage
2591045,1,-202731643,Achromobacter phage vB_AxyP_19-32_Axy21,,viruses,True,,,,,,,,,,,,,,,,2.854532125080568,9.0,1.0,4.0,49.12,80.1667,10^-16.3998,,,,,,0,virus-phage
1965452,1,2733203,Streptomyces phage ToastyFinz,,viruses,True,,,,,,,,,,,,,,,,1.655544601963753,4.0,1.0,4.0,72.0,50.0,10^-19.1215,,,,,,0,virus-phage
2601688,1,2560214,Streptomyces phage GirlPower,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,58.3,48.0,10^-4.74473,,,,,,0,virus-phage
2510517,1,2560214,Streptomyces phage Madamato,,viruses,True,,,,0.4138861504909382,1.0,,,94.231,52.0,10^-18.9282,,,,,,4.138861504909382,10.0,1.0,10.0,77.64,161.0,10^-90.7055,,,,,,0,virus-phage
1897524,1,2560214,Streptomyces phage OlympicHelado,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,71.4,49.0,10^-14.8013,,,,,,0,virus-phage
2575343,1,2560132,Flavobacterium phage FPSV-F12,,viruses,True,,,,0.4138861504909382,1.0,,,91.304,46.0,10^-13.492,,,,,,,,,,,,,,,,,,0,virus-phage
1814282,1,2560132,Flavobacterium phage Fpv2,,viruses,True,,,,0.4138861504909382,1.0,,,91.304,46.0,10^-13.492,,,,,,,,,,,,,,,,,,0,virus-phage
2652405,1,2560127,Gordonia phage Gibbous,,viruses,True,,,,,,,,,,,,,,,,1.2416584514728148,3.0,,,40.698,86.0,10^-11.1113,,,,,,0,virus-phage
2759458,1,2560103,Streptomyces phage Thiqqums,,viruses,True,,,,0.4138861504909382,1.0,,,90.909,44.0,10^-12.1389,,,,,,,,,,,,,,,,,,0,virus-phage
2725620,1,2560103,Streptomyces phage CricKo,,viruses,True,,,,0.4138861504909382,1.0,,,93.548,62.0,10^-24.3413,,,,,,,,,,,,,,,,,,0,virus-phage
2725618,1,2560103,Streptomyces phage ClubPenguin,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,60.5,43.0,10^-3.65561,,,,,,0,virus-phage
2601691,1,2560103,Streptomyces phage Kardashian,,viruses,True,,,,1.655544601963753,4.0,,,100.0,37.0,10^-12.9003,,,,,,0.4138861504909382,1.0,,,72.0,50.0,10^-14.7905,,,,,,0,virus-phage
2182404,1,2560103,Streptomyces phage Rainydai,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,51.1,47.0,10^-6.37986,,,,,,0,virus-phage
2743985,1,2169658,Gordonia phage Jambalaya,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,72.0,50.0,10^-16.9547,,,,,,0,virus-phage
2601658,1,2169656,Bacillus phage 031MP004,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,51.0,49.0,10^-5.01728,,,,,,0,virus-phage
2596657,1,1985181,Bacillus phage BC-T25,,viruses,True,,,,,,,,,,,,,,,,1.655544601963753,4.0,,,56.8,47.5,10^-11.8284,,,,,,0,virus-phage
2060126,1,1984776,Erwinia phage vB_EamM_Bosolaphorus,,viruses,True,,,,,,,,,,,,,,,,0.8277723009818765,2.0,,,46.8,47.0,10^-3.94692,,,,,,0,virus-phage
2599825,1,1982152,Arthrobacter phage Ingrid,,viruses,True,,,,,,,,,,,,,,,,0.8277723009818765,2.0,,,56.1,49.0,10^-9.64678,,,,,,0,virus-phage
2250415,1,1982152,Arthrobacter phage MediumFry,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,84.2,38.0,10^-11.3686,,,,,,0,virus-phage
2250389,1,1982152,Arthrobacter phage Synepsis,,viruses,True,,,,0.4138861504909382,1.0,,,93.478,46.0,10^-14.8643,,,,,,,,,,,,,,,,,,0,virus-phage
2015855,1,1982152,Arthrobacter phage Caterpillar,,viruses,True,,,,,,,,,,,,,,,,1.2416584514728148,3.0,,,66.5,40.5,10^-8.04376,,,,,,0,virus-phage
2794371,1,1636618,Campylobacter phage F367,,viruses,True,,,,,,,,,,,,,,,,3.724975354418444,9.0,2.0,9.0,46.2241,84.5556,10^-14.3085,,,,,,0,virus-phage
2794364,1,1636618,Campylobacter phage F355,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,72.0,50.0,10^-16.752,,,,,,0,virus-phage
2794362,1,1636618,Campylobacter phage F348,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,66.0,47.0,10^-12.8416,,,,,,0,virus-phage
1541690,1,1636618,Campylobacter phage PC5,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,56.3,48.0,10^-12.6478,,,,,,0,virus-phage
1262539,1,1198137,Vibrio phage VH7D,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,49.1,55.0,10^-6.48413,,,,,,0,virus-phage
2601632,1,680115,Pseudomonas phage vB_PaeM_PS119XW,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,53.2,47.0,10^-6.92445,,,,,,0,virus-phage
2530023,1,680115,Pseudomonas phage Psa21,,viruses,True,,,,,,,,,,,,,,,,3.311089203927506,8.0,1.0,6.0,37.4362,104.625,10^-11.2074,,,,,,0,virus-phage
2502300,1,10663,Escherichia phage vB_EcoM_G10400,,viruses,True,,,,0.4138861504909382,1.0,,,93.333,75.0,10^-31.8067,,,,,,,,,,,,,,,,,,0,virus-phage
2776815,1,-200,Streptococcus phage 23TH,,viruses,True,,,,0.4138861504909382,1.0,,,85.906,149.0,10^-60.3283,,,,,,,,,,,,,,,,,,0,virus-phage
2718473,1,-200,Burkholderiales phage 68_11,,viruses,True,,,,,,,,,,,,,,,,1.655544601963753,4.0,,,69.7667,50.6667,10^-13.7584,,,,,,0,virus-phage
2710505,1,-200,Bacteroides phage SJC03,,viruses,True,,,,0.4138861504909382,1.0,,,91.667,48.0,10^-14.8458,,,,,,,,,,,,,,,,,,0,virus-phage
2558664,1,-200,Streptococcus satellite phage Javan368,,viruses,True,,,,0.4138861504909382,1.0,,,100.0,151.0,10^-90.5147,,,,,,,,,,,,,,,,,,0,virus-phage
2558661,1,-200,Streptococcus satellite phage Javan361,,viruses,True,,,,0.4138861504909382,1.0,,,97.333,150.0,10^-84.3419,,,,,,,,,,,,,,,,,,0,virus-phage
2558659,1,-200,Streptococcus satellite phage Javan359,,viruses,True,,,,0.4138861504909382,1.0,,,93.496,123.0,10^-60.4116,,,,,,,,,,,,,,,,,,0,virus-phage
2558658,1,-200,Streptococcus satellite phage Javan358,,viruses,True,,,,0.8277723009818765,2.0,,,100.0,151.0,10^-90.5147,,,,,,,,,,,,,,,,,,0,virus-phage
2558645,1,-200,Streptococcus satellite phage Javan335,,viruses,True,,,,0.4138861504909382,1.0,,,95.973,149.0,10^-80.9139,,,,,,,,,,,,,,,,,,0,virus-phage
2558635,1,-200,Streptococcus satellite phage Javan322,,viruses,True,,,,0.4138861504909382,1.0,,,93.496,123.0,10^-60.4116,,,,,,,,,,,,,,,,,,0,virus-phage
2558630,1,-200,Streptococcus satellite phage Javan314,,viruses,True,,,,1.655544601963753,4.0,,,98.341,150.75,10^-86.9129,,,,,,,,,,,,,,,,,,0,virus-phage
2558602,1,-200,Streptococcus satellite phage Javan279,,viruses,True,,,,0.4138861504909382,1.0,,,79.339,121.0,10^-35.716,,,,,,,,,,,,,,,,,,0,virus-phage
2100421,1,-200,uncultured Caudovirales phage,,viruses,True,,,,4.552747655400321,11.0,1.0,4.0,86.3448,161.5,10^-47.7811,,,,,,40.146956597621006,97.0,2.0,71.0,57.1824,81.6829,10^-15.7363,,,,,,0,virus-phage
278008,1,-200,uncultured phage,,viruses,True,,,,13.658242966200962,33.0,1.0,12.0,91.3309,63.9032,10^-19.4363,,,,,,,,,,,,,,,,,,0,virus-phage
38018,1,-200,Bacteriophage sp.,,viruses,True,,,,7.863836859327827,19.0,,,92.6405,111.833,10^-51.4429,,,,,,13.658242966200962,33.0,2.0,20.0,52.3164,102.37,10^-25.3853,,,,,,0,virus-phage
1474867,1,-200010501,Aureococcus anophagefferens virus,,viruses,False,,,,1.2416584514728148,3.0,,,90.309,48.0,10^-13.4942,,,,,,,,,,,,,,,,,,0,virus-phage
2769337,1,-200010662,Xanthomonas phage Xoo-sp14,,viruses,True,,,,,,,,,,,,,,,,13.658242966200962,33.0,1.0,28.0,32.7163,258.517,10^-24.3081,,,,,,0,virus-phage
2759713,1,-200010662,Ralstonia phage Elie,,viruses,True,,,,1.655544601963753,4.0,,,97.222,36.0,10^-10.8537,,,,,,,,,,,,,,,,,,0,virus-phage
2660724,1,-200010662,Vibrio phage Rostov M3,,viruses,True,,,,0.4138861504909382,1.0,,,97.297,37.0,10^-11.528,,,,,,,,,,,,,,,,,,0,virus-phage
2587814,1,-200010662,Serratia phage Moabite,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,44.9,49.0,10^-5.17134,,,,,,0,virus-phage
2545437,1,-200010662,Synechococcus phage S-B68,,viruses,True,,,,,,,,,,,,,,,,0.8277723009818765,2.0,,,47.126,87.0,10^-18.3152,,,,,,0,virus-phage
2508852,1,-200010662,Vibrio phage phiVa1,,viruses,True,,,,,,,,,,,,,,,,1.2416584514728148,3.0,,,60.4447,50.6667,10^-13.1015,,,,,,0,virus-phage
2492474,1,-200010662,Phage 5P_2,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,44.0,50.0,10^-4.00524,,,,,,0,virus-phage
2483662,1,-200010662,Meiothermus phage MMP17,,viruses,True,,,,,,,,,,,,,,,,2.4833169029456297,6.0,,,46.7508,88.8,10^-18.2156,,,,,,0,virus-phage
2065203,1,-200010662,Proteus phage phiP4-3,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,63.0,46.0,10^-8.70774,,,,,,0,virus-phage
2025809,1,-200010662,Proteus phage PM2,,viruses,True,,,,,,,,,,,,,,,,12.00269836423721,29.0,1.0,27.0,38.0431,274.276,10^-35.0066,,,,,,0,virus-phage
1958921,1,-200010662,Vibrio phage pVa-21,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,40.0,50.0,10^-3.51999,,,,,,0,virus-phage
1815509,1,-200010662,Bacillus phage AR9,,viruses,True,,,,8.691609160309703,21.0,1.0,20.0,93.1547,56.5294,10^-11.5798,,,,,,,,,,,,,,,,,,0,virus-phage
1640977,1,-200010662,Fusobacterium phage Funu1,,viruses,True,,,,1.655544601963753,4.0,,,84.5813,99.5,10^-33.4101,,,,,,,,,,,,,,,,,,0,virus-phage
1493513,1,-200010662,Synechococcus phage ACG-2014i,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,45.8,48.0,10^-5.45717,,,,,,0,virus-phage
1127518,1,-200010662,Vibrio phage vB_VchM-138,,viruses,True,,,,0.4138861504909382,1.0,,,97.297,37.0,10^-11.528,,,,,,,,,,,,,,,,,,0,virus-phage
1124849,1,-200010662,Pseudomonas phage OBP,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,51.3,39.0,10^-3.65561,,,,,,0,virus-phage
2725616,1,-200010699,Gordonia phage Secretariat,,viruses,True,,,,0.8277723009818765,2.0,,,100.0,47.0,10^-19.6583,,,,,,0.8277723009818765,2.0,,,57.35,43.0,10^-9.77156,,,,,,0,virus-phage
2664405,1,-200010699,Streptococcus phage phi-SsuSSJ27_rum,,viruses,True,,,,1.2416584514728148,3.0,,,91.7553,204.667,10^-85.9186,,,,,,,,,,,,,,,,,,0,virus-phage
2652415,1,-200010699,Gordonia phage Tanis,,viruses,True,,,,,,,,,,,,,,,,4.138861504909382,10.0,1.0,10.0,63.71,124.0,10^-53.857,,,,,,0,virus-phage
2652414,1,-200010699,Gordonia phage OhMyWard,,viruses,True,,,,,,,,,,,,,,,,1.2416584514728148,3.0,,,45.4333,53.6667,10^-4.60277,,,,,,0,virus-phage
2599835,1,-200010699,Arthrobacter phage Sporto,,viruses,True,,,,2183.66332999019,5276.0,1.0,5276.0,80.9999,400.0,10^-10.8664,,,,,,,,,,,,,,,,,,0,virus-phage
2588490,1,-200010699,Gordonia phage Kenosha,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,64.0,50.0,10^-9.64207,,,,,,0,virus-phage
2572531,1,-200010699,Microbacterium phage DizzyRudy,,viruses,True,,,,,,,,,,,,,,,,0.8277723009818765,2.0,,,72.45,49.0,10^-15.1706,,,,,,0,virus-phage
2548308,1,-200010699,Streptococcus phage Javan83,,viruses,True,,,,0.4138861504909382,1.0,,,91.398,93.0,10^-39.9475,,,,,,,,,,,,,,,,,,0,virus-phage
2548256,1,-200010699,Streptococcus phage Javan554,,viruses,True,,,,0.8277723009818765,2.0,,,98.6755,133.0,10^-75.4777,,,,,,,,,,,,,,,,,,0,virus-phage
2548170,1,-200010699,Streptococcus phage Javan444,,viruses,True,,,,0.4138861504909382,1.0,,,96.364,55.0,10^-22.3348,,,,,,,,,,,,,,,,,,0,virus-phage
2548158,1,-200010699,Streptococcus phage Javan422,,viruses,True,,,,13.658242966200962,33.0,3.0,25.0,89.4055,223.438,10^-72.8058,,,,,,,,,,,,,,,,,,0,virus-phage
2548128,1,-200010699,Streptococcus phage Javan367,,viruses,True,,,,4.138861504909382,10.0,,,92.0231,157.4,10^-71.5692,,,,,,0.8277723009818765,2.0,,,95.238,42.0,10^-20.9393,,,,,,0,virus-phage
2548125,1,-200010699,Streptococcus phage Javan362,,viruses,True,,,,0.4138861504909382,1.0,,,90.278,144.0,10^-66.5188,,,,,,,,,,,,,,,,,,0,virus-phage
2548123,1,-200010699,Streptococcus phage Javan355,,viruses,True,,,,0.8277723009818765,2.0,,,90.311,120.0,10^-53.5612,,,,,,,,,,,,,,,,,,0,virus-phage
2548122,1,-200010699,Streptococcus phage Javan351,,viruses,True,,,,,,,,,,,,,,,,2.897203053436568,7.0,1.0,6.0,58.8031,115.143,10^-39.0185,,,,,,0,virus-phage
2548117,1,-200010699,Streptococcus phage Javan347,,viruses,True,,,,0.4138861504909382,1.0,,,96.33,109.0,10^-56.347,,,,,,,,,,,,,,,,,,0,virus-phage
2548116,1,-200010699,Streptococcus phage Javan346,,viruses,True,,,,1.2416584514728148,3.0,,,98.613,131.333,10^-74.8041,,,,,,,,,,,,,,,,,,0,virus-phage
2548107,1,-200010699,Streptococcus phage Javan320,,viruses,True,,,,2.4833169029456297,6.0,,,99.3362,144.0,10^-84.3605,,,,,,,,,,,,,,,,,,0,virus-phage
2548084,1,-200010699,Streptococcus phage Javan269,,viruses,True,,,,0.8277723009818765,2.0,,,100.0,151.0,10^-90.5147,,,,,,,,,,,,,,,,,,0,virus-phage
2548078,1,-200010699,Streptococcus phage Javan261,,viruses,True,,,,0.4138861504909382,1.0,,,86.207,87.0,10^-30.3698,,,,,,,,,,,,,,,,,,0,virus-phage
2548073,1,-200010699,Streptococcus phage Javan253,,viruses,True,,,,0.8277723009818765,2.0,,,89.362,47.0,10^-12.7964,,,,,,,,,,,,,,,,,,0,virus-phage
2548069,1,-200010699,Streptococcus phage Javan247,,viruses,True,,,,0.8277723009818765,2.0,,,90.678,118.0,10^-52.8816,,,,,,,,,,,,,,,,,,0,virus-phage
2548043,1,-200010699,Streptococcus phage Javan199,,viruses,True,,,,0.8277723009818765,2.0,,,91.489,47.0,10^-14.1688,,,,,,,,,,,,,,,,,,0,virus-phage
2548039,1,-200010699,Streptococcus phage Javan191,,viruses,True,,,,46.76913500547602,113.0,11.0,82.0,92.4481,293.339,10^-124.277,,,,,,29.799802835347556,72.0,10.0,59.0,95.1968,92.8971,10^-53.753,,,,,,0,virus-phage
2547975,1,-200010699,Streptococcus phage Javan102,,viruses,True,,,,0.4138861504909382,1.0,,,87.692,65.0,10^-20.8898,,,,,,,,,,,,,,,,,,0,virus-phage
2547973,1,-200010699,Streptococcus phage Javan100,,viruses,True,,,,0.8277723009818765,2.0,,,81.416,113.0,10^-35.7457,,,,,,,,,,,,,,,,,,0,virus-phage
2530024,1,-200010699,Fusobacterium phage Fnu1,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,76.9,26.0,10^-3.03339,,,,,,0,virus-phage
2507858,1,-200010699,Gordonia phage Duffington,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,65.6,32.0,10^-4.11804,,,,,,0,virus-phage
2507854,1,-200010699,Gordonia phage Rickmore,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,69.6,46.0,10^-13.7033,,,,,,0,virus-phage
2419964,1,-200010699,Arthrobacter phage Noely,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,58.7,46.0,10^-11.8539,,,,,,0,virus-phage
2419609,1,-200010699,Arthrobacter phage Hestia,,viruses,True,,,,0.4138861504909382,1.0,,,84.167,120.0,10^-43.2677,,,,,,,,,,,,,,,,,,0,virus-phage
2301693,1,-200010699,Gordonia phage Neville,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,46.9,49.0,10^-6.7122,,,,,,0,virus-phage
2301574,1,-200010699,Streptomyces phage LibertyBell,,viruses,True,,,,,,,,,,,,,,,,2.069430752454691,5.0,,,69.1,48.0,10^-11.8112,,,,,,0,virus-phage
2282409,1,-200010699,Serratia phage Scapp,,viruses,True,,,,,,,,,,,,,,,,1.655544601963753,4.0,1.0,4.0,52.542,59.0,10^-10.0565,,,,,,0,virus-phage
2201742,1,-200010699,Pasteurella phage Pm86,,viruses,True,,,,0.8277723009818765,2.0,,,96.429,56.0,10^-23.0131,,,,,,,,,,,,,,,,,,0,virus-phage
2182351,1,-200010699,Microbacterium phage Camille,,viruses,True,,,,0.4138861504909382,1.0,,,94.595,37.0,10^-10.1556,,,,,,,,,,,,,,,,,,0,virus-phage
1916167,1,-200010699,Streptococcus phage IPP27,,viruses,True,,,,0.8277723009818765,2.0,,,90.6205,124.5,10^-56.6326,,,,,,,,,,,,,,,,,,0,virus-phage
1916151,1,-200010699,Streptococcus phage IPP10,,viruses,True,,,,0.8277723009818765,2.0,,,91.102,236.0,10^-82.4134,,,,,,,,,,,,,,,,,,0,virus-phage
1647550,1,-200010699,Moraxella phage Mcat4,,viruses,True,,,,0.4138861504909382,1.0,,,87.2,125.0,10^-50.798,,,,,,,,,,,,,,,,,,0,virus-phage
1647544,1,-200010699,Moraxella phage Mcat28,,viruses,True,,,,0.8277723009818765,2.0,,,91.284,218.0,10^-76.8633,,,,,,,,,,,,,,,,,,0,virus-phage
1647530,1,-200010699,Moraxella phage Mcat15,,viruses,True,,,,0.4138861504909382,1.0,,,87.324,142.0,10^-59.663,,,,,,,,,,,,,,,,,,0,virus-phage
1289596,1,-200010699,Streptococcus phage phi30c,,viruses,True,,,,0.4138861504909382,1.0,,,85.246,122.0,10^-46.0052,,,,,,,,,,,,,,,,,,0,virus-phage
1161901,1,-200010699,Bacillus phage PBC1,,viruses,True,,,,,,,,,,,,,,,,0.8277723009818765,2.0,,,61.5,39.0,10^-8.34008,,,,,,0,virus-phage
370623,1,-200010699,Streptomyces phage mu1/6,,viruses,True,,,,0.8277723009818765,2.0,,,84.444,90.0,10^-29.6689,,,,,,0.4138861504909382,1.0,,,65.3,49.0,10^-11.4214,,,,,,0,virus-phage
59241,1,-200010699,Streptococcus phage Dp-1,,viruses,True,,,,0.4138861504909382,1.0,,,92.0,50.0,10^-16.2005,,,,,,,,,,,,,,,,,,0,virus-phage
10702,1,-200010699,Streptomyces phage VWB,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,73.9,46.0,10^-13.1851,,,,,,0,virus-phage
2772076,1,-200010744,crAssphage cr128_1,,viruses,True,,,,,,,,,,,,,,,,6.208292257364073,15.0,,,60.3489,55.0769,10^-12.1217,,,,,,0,virus-phage
2772075,1,-200010744,crAssphage cr126_1,,viruses,True,,,,,,,,,,,,,,,,0.8277723009818765,2.0,,,50.55,49.5,10^-5.61127,,,,,,0,virus-phage
2772074,1,-200010744,crAssphage cr85_1,,viruses,True,,,,,,,,,,,,,,,,0.8277723009818765,2.0,,,66.8,37.0,10^-6.49203,,,,,,0,virus-phage
2772073,1,-200010744,crAssphage cr116_1,,viruses,True,,,,,,,,,,,,,,,,9.93326761178252,24.0,2.0,16.0,68.4911,112.955,10^-45.7488,,,,,,0,virus-phage
2772072,1,-200010744,crAssphage cr112_1,,viruses,True,,,,,,,,,,,,,,,,2.069430752454691,5.0,,,53.3816,53.4,10^-11.7674,,,,,,0,virus-phage
2772071,1,-200010744,crAssphage cr111_1,,viruses,True,,,,,,,,,,,,,,,,2.069430752454691,5.0,1.0,4.0,59.516,70.8,10^-21.7361,,,,,,0,virus-phage
2772062,1,-200010744,crAssphage cr106_1,,viruses,True,,,,,,,,,,,,,,,,2.4833169029456297,6.0,,,66.142,54.6667,10^-16.1031,,,,,,0,virus-phage
2759726,1,-200010744,Ralstonia phage Gamede,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,57.1,49.0,10^-9.22989,,,,,,0,virus-phage
2710497,1,-200010744,Bacteroides phage DAC17,,viruses,True,,,,0.8277723009818765,2.0,,,96.721,61.0,10^-26.4069,,,,,,0.4138861504909382,1.0,,,87.2,47.0,10^-19.0851,,,,,,0,virus-phage
2710495,1,-200010744,Bacteroides phage DAC15,,viruses,True,,,,,,,,,,,,,,,,0.8277723009818765,2.0,,,52.15,48.0,10^-7.52453,,,,,,0,virus-phage
2301731,1,-200010744,Bacteroides phage crAss001,,viruses,True,,,,,,,,,,,,,,,,4.138861504909382,10.0,,,68.1696,62.6,10^-21.567,,,,,,0,virus-phage
1965485,1,-200010744,Vibrio phage pVco-5,,viruses,True,,,,0.8277723009818765,2.0,,,85.393,89.0,10^-30.36,,,,,,,,,,,,,,,,,,0,virus-phage
1542133,1,-202169529,Dickeya phage phiDP23.1,,viruses,True,,,,,,,,,,,,,,,,0.4138861504909382,1.0,,,100.0,20.0,10^-5.19723,,,,,,0,virus-phage
2696431,1,2733124,Escherichia phage nepoznato,,viruses,True,,,,,,,,,,,,,,,,7.939023622889086,19.0,2.0,19.0,36.62,125.211,10^-15.505,,,,,,0,virus-phage
869662,1,2733119,Synechococcus phage S-RIM2 R1_1999,,viruses,True,,,,,,,,,,,,,,,,0.4178433485731098,1.0,,,48.8,41.0,10^-9.31966,,,,,,0,virus-phage
1278423,1,2733087,Cyanophage S-RIM14,,viruses,True,,,,,,,,,,,,,,,,0.4178433485731098,1.0,,,67.3,49.0,10^-15.6308,,,,,,0,virus-phage
2742446,1,2732963,Aeromonas phage PVN02,,viruses,True,,,,,,,,,,,,,,,,0.4178433485731098,1.0,,,63.3,49.0,10^-11.1308,,,,,,0,virus-phage
1923890,1,2560215,Ralstonia phage RP31,,viruses,True,,,,,,,,,,,,,,,,3.3427467885848783,8.0,,,48.7479,59.625,10^-12.521,,,,,,0,virus-phage
2510517,1,2560214,Streptomyces phage Madamato,,viruses,True,,,,,,,,,,,,,,,,0.4178433485731098,1.0,,,60.4,48.0,10^-7.90658,,,,,,0,virus-phage
2743403,1,2560161,Microbacterium phage Kauala,,viruses,True,,,,,,,,,,,,,,,,0.8356866971462196,2.0,,,56.25,80.0,10^-19.4473,,,,,,0,virus-phage
2565711,1,2560131,Flavobacterium phage V186,,viruses,True,,,,,,,,,,,,,,,,0.4178433485731098,1.0,,,55.6,36.0,10^-3.76195,,,,,,0,virus-phage
2250288,1,2560101,Gordonia phage DelRio,,viruses,True,,,,,,,,,,,,,,,,9.610397017181525,23.0,1.0,23.0,51.765,85.0,10^-17.5482,,,,,,0,virus-phage
2759457,1,2560096,Gordonia phage SpeedDemon,,viruses,True,,,,0.8356866971462196,2.0,,,85.85,96.5,10^-32.7709,,,,,,,,,,,,,,,,,,0,virus-phage
2315465,1,1985711,Acinetobacter phage AJO2,,viruses,True,,,,,,,,,,,,,,,,0.8356866971462196,2.0,,,63.158,76.0,10^-26.0535,,,,,,0,virus-phage
2530182,1,1985292,Enterobacteria phage CHB7,,viruses,True,,,,,,,,,,,,,,,,0.8356866971462196,2.0,,,60.0,50.0,10^-10.7167,,,,,,0,virus-phage
2759182,1,1984776,Proteus phage 10,,viruses,True,,,,,,,,,,,,,,,,5.431963531450427,13.0,1.0,8.0,47.7344,75.2222,10^-15.834,,,,,,0,virus-phage
2060126,1,1984776,Erwinia phage vB_EamM_Bosolaphorus,,viruses,True,,,,,,,,,,,,,,,,2.5070600914386585,6.0,,,52.809,89.0,10^-24.8356,,,,,,0,virus-phage
1775248,1,1982355,Pseudomonas phage AAT-1,,viruses,True,,,,,,,,,,,,,,,,0.8356866971462196,2.0,,,44.048,84.0,10^-16.1537,,,,,,0,virus-phage
2762386,1,1980936,Arthrobacter phage King2,,viruses,True,,,,0.4178433485731098,1.0,,,84.211,38.0,10^-5.3407,,,,,,,,,,,,,,,,,,0,virus-phage
1983598,1,1922329,Vibrio phage JSF15,,viruses,True,,,,694.4556453285085,1662.0,1.0,1662.0,93.548,62.0,10^-13.3556,,,,,,,,,,,,,,,,,,0,virus-phage
1735586,1,1921407,Pseudomonas phage C11,,viruses,True,,,,,,,,,,,,,,,,7.521180274315975,18.0,1.0,18.0,26.337,243.0,10^-11.8601,,,,,,0,virus-phage
2601669,1,1917990,Bacillus phage Chotacabras,,viruses,True,,,,0.8356866971462196,2.0,,,90.024,60.5,10^-19.2268,,,,,,,,,,,,,,,,,,0,virus-phage
1508680,1,1914852,Escherichia coli O157 typing phage 5,,viruses,True,,,,0.4178433485731098,1.0,,,86.207,58.0,10^-16.136,,,,,,,,,,,,,,,,,,0,virus-phage
1932900,1,1912143,Aeromonas phage 44RR2.8t.2,,viruses,True,,,,,,,,,,,,,,,,2.9249034400117684,7.0,1.0,7.0,48.936,94.0,10^-27.0825,,,,,,0,virus-phage
2794373,1,1636618,Campylobacter phage F370,,viruses,True,,,,,,,,,,,,,,,,0.4178433485731098,1.0,,,52.5,40.0,10^-4.08566,,,,,,0,virus-phage
2708631,1,1623306,Mycobacterium phage Eponine,,viruses,True,,,,0.8356866971462196,2.0,,,92.453,53.0,10^-18.2337,,,,,,,,,,,,,,,,,,0,virus-phage
2365044,1,1623304,Streptococcus phage CHPC877,,viruses,True,,,,0.8356866971462196,2.0,,,95.455,44.0,10^-14.8836,,,,,,,,,,,,,,,,,,0,virus-phage
2719837,1,1198980,Pseudomonas phage goonie,,viruses,True,,,,,,,,,,,,,,,,0.8356866971462196,2.0,,,61.702,47.0,10^-12.3615,,,,,,0,virus-phage
2562177,1,680115,Pseudomonas phage PA1C,,viruses,True,,,,,,,,,,,,,,,,0.4178433485731098,1.0,,,45.8,48.0,10^-5.17134,,,,,,0,virus-phage
